Text	Time	App Name	App Version	Appeventtype	Review Rating	Store Name
Always updating and freezing up deleting this app	1371625200	Facebook	6.2	review	1	USA
This app and iPhone 4 go together as good as Vodka and Lucky Charms. It takes forever for anything to load and the app shuts off on its own all the time and you have to re enter the app!!! And you don't get as much content as in posts on iPhone as you do on your Computer. Two Thumbs Down !!!!!!	1371625200	Facebook	6.2	review	2	USA
I wish you could view the photo albums on a "business's" page instead of viewing all the photos at once .. its confusing !	1371625200	Facebook	6.2	review	2	Canada
App crashes repeatedly!! clicking on pictures, continue reading, or a group takes FOREVER (45 seconds to a full minute to load/respond) so I click it again and end up three screens ahead of where I wanted to go!	1371625200	Facebook	6.2	review	1	USA
It keeps crashing! So frustrating when you're using the messenger part of Facebook and you're about to hit send and it crashes! Please fix this! iPhone 5 user	1371625200	Facebook	6.2	review	2	USA
Can u fix the problem with the app just shutting down randomly and I'm getting pretty mad about it so fix it please	1371625200	Facebook	6.2	review	1	USA
The update its kinda stupid like for real change it back like it was before please!!	1371625200	Facebook	6.2	review	1	USA
Este nueva version y la anterior no SIRVEN! Cuando tratas de entrar a Facebook no te deja, se queda pensando. Cuando porfin logras entrar los estados y las fotos no cargan se queda pensando y te muestra los estados viejos. El chat no suena cuando te hablan. He tenido que utilizar safari por que la aplicacion de ninguna forma me deja hacer nada, no sirve. Arreglen esos errores YA!	1371625200	Facebook	6.2	review	1	USA
An update should make an application works better, not become worst. keep crashing!	1371625200	Facebook	6.2	review	1	UK
New update won't allow me to view anything on Facebook...nothing! Please fix and update!	1371625200	Facebook	6.2	review	1	USA
I am so tired of not being able to look at pictures. It freezes every time I tap on one.	1371625200	Facebook	6.2	review	1	USA
Your newest update is crap and my app is now not working. Please fix it!	1371625200	Facebook	6.2	review	1	USA
Put back the change the timeline picture on iOS devices change cover photo on iOS back I can't log in I see my post on my wall but not on my stream I wish I can change my cover photo to the app Can you add and change timeline cover photos How do I change my cover photo on my iOS device? Adelante Adam and the app say what you were doing please It's not working on the app idea what you're right what you're doing Nothing is showing up on my newsfeed what's happening Underbite see what you doing at in the category for celebrities and on the pages today like the app crashes when I try to push timeline Adding the app say what you doing Write what you adumbrate what you are doing on the app like listening to drinking watching a movie or TV show eating and how are you feeling that would be awesome Under listening to Adanon automatically from your iPod library that would be cool	1371625200	Facebook	6.2	review	5	USA
I tried loading old posts, but the news feed keeps jumping to the top. Also, i can't click on ANYTHING. I tried liking something, nothing happened. I tried viewing a picture, nothing... Fix it yo!	1371625200	Facebook	6.2	review	1	USA
App doesn't work anymore !!!!	1371625200	Facebook	6.2	review	1	USA
I can't upload videos now I can upload photos but not videos since the update	1371625200	Facebook	6.2	review	2	UK
Maybe you guys should concentrate on making the app not crash every 5 seconds instead of adding stupid emotion faces to a message. Facebook is everything that is wrong with society these days.	1371625200	Facebook	6.2	review	1	USA
My app has crashed at least 20 times in the last 4 hours..Keeps crashing when loading random things... chat, images, profiles, etc. When I'm responding to people...Please fix! Otherwise this is a great and convenient app.	1371625200	Facebook	6.2	review	2	USA
this app is good nd very useful but it would be more helpful if yuu could searchh a msg in the inbox and go straightt to that msg. & also keeps crashing and i have an iphone 5 so dont  get whats happening.	1371625200	Facebook	6.2	review	1	Canada
Keep taking extremely long to load ANYTHING only on Facebook. Restarted the phone, uninstalled, reinstalled, logged out, logged in. Tried it all and it's been really slow since the update.	1371625200	Facebook	6.2	review	2	USA
For the last two weeks my Facebook service has been appalling. It drops out and closes when ever I am in the middle of a chat. I cannot access the pages I like to visit properly - I cannot see other members' comments and I cannot comment myself even if I open the link to those particular Facebook pages in my browser. It has become a truly asocial social network. I updated this morning in the hope that would improve things, but alas no. The fixes have not fixed anything. Please resolve this Facebook - and stop filling my feed with irritating suggestions about games I may like to play or commercial behemoths I would like to 'like'. If I liked them I would shop there. I do not wish my newsfeed to be littered with their incessant marketing. I come on Facebook to relax and share information with friends - not to be browbeaten into liking your commercial sponsors/ shareholders. Very poor service just now.	1371625200	Facebook	6.2	review	1	UK
Not liking the new Facebook update for the iPhone. It puts the notifications and everything at the bottom of the screen. Too easy to hit the buttons and change out of what I was reading.	1371625200	Facebook	6.2	review	2	USA
I try and open the app and I have to open it a few times for it to actually open and then I try and look at pictures on profiles and it crashes the app and when I try to upload pictures it does the same thing, it crashes. These problems need to me fixed, I usually don't right reviews but this needs to be fixed.	1371625200	Facebook	6.2	review	1	USA
To whomever is responsible for this app, you should be sad and embarrassed as I am sure their friends and family are the most embarrassed as they should for being friends or related to the biggest failure in the history of app developers. How you have ever been gainfully employed is amazing as you should definitely be on disability since you are obviously handicapped and if you have been denied your right to disability benefits all you need to do is show them this app as it definitely will be the proof you need to qualify for a claim. I'll be waiting for a sleazy law firm to file a class action lawsuit against you so I can be compensated for all my time lost that clearly you are responsible for. Good luck in your future endeavors at sucking at life, sincerely the guy trying to help you get the help you need	1371625200	Facebook	6.2	review	1	USA
New update crashed it	1371625200	Facebook	6.2	review	1	Canada
Cant Sign In, have to use google or safari to log in my account Update please .	1371625200	Facebook	6.2	review	5	USA
It is awesome get you won't regret it	1371625200	Facebook	6.2	review	5	USA
Une app formidable mais elle Monique la rotation	1371625200	Facebook	6.2	review	3	UK
This app would be great if there was an option to go offline on chat!	1371625200	Facebook	6.2	review	4	UK
Always loved Facebook but can't get it to load since new update. Why change it when it worked properly	1371625200	Facebook	6.2	review	1	UK
I just got the most recent update on my iPhone 5. The app is now useless, because it is so slow. Very disappointed.	1371625200	Facebook	6.2	review	1	USA
Can you make it so I can connect to candy crush again? Haven't been able to connect since the last update.	1371625200	Facebook	6.2	review	3	USA
Thank for FINALLY including emotions here on this app! It's been too long since Facebook introduced them! Hopefully this version won't crash!	1371625200	Facebook	6.2	review	5	USA
